id;﻿syn size;win size;ttl;os;major version;minor version;confidence
141;60;65535;64;Android;3;2;0.0268745807738682
141;60;65535;64;Android;6;15;0.02377912056163778
141;60;65535;64;Android;2;3;0.023750240101642416
141;60;65535;64;Android;1;3;0.023429929545330193
141;60;65535;64;Windows;5;2;0.02326452327444765
141;60;65535;64;Windows;6;1;0.019344657204167736
141;60;65535;64;XrossMediaBar;4;4;0.01725738759541185
141;60;65535;64;Debian;N/A;N/A;0.017223256142690057
141;60;65535;64;Ubuntu;8;10;0.015978770866526174
141;60;65535;64;FreeBSD;9;2;0.015395910673892454
141;60;65535;64;iOS;N/A;N/A;0.014642393217649763
141;60;65535;64;Android;2;2;0.012954199056102551
141;60;65535;64;Android;6;14;0.012738908354318927
141;60;65535;64;Android;6;17;0.012289948476209171
141;60;65535;64;Android;19;N/A;0.010643762256473397
141;60;65535;64;Tizen;1;0;0.010126539472920052
141;60;65535;64;Android;6;11;0.010066153056566109
